sweep_q,pulse_shape,A0,delta0,A1,delta1,best_theta,fit_loss,unitarity_err
q0,square,0.2,-0.1,0.5,0.0,3.940302650265164,4.445112503019241,3.7872657883609697e-05
q0,square,0.2,-0.05,0.5,0.0,3.940302650265164,4.445112503019241,3.7872657883609697e-05
q0,square,0.2,0.0,0.5,0.0,3.940302650265164,4.445112503019241,3.7872657883609697e-05
q0,square,0.2,0.05000000000000002,0.5,0.0,3.940302650265164,4.445112503019241,3.7872657883609697e-05
q0,square,0.2,0.1,0.5,0.0,3.940302650265164,4.445112503019241,3.7872657883609697e-05
q0,square,0.4,-0.1,0.5,0.0,3.940302650265164,4.444819389739018,3.6650014869940447e-05
q0,square,0.4,-0.05,0.5,0.0,3.940302650265164,4.444819389739018,3.6650014869940447e-05
q0,square,0.4,0.0,0.5,0.0,3.940302650265164,4.444819389739018,3.6650014869940447e-05
q0,square,0.4,0.05000000000000002,0.5,0.0,3.940302650265164,4.444819389739018,3.6650014869940447e-05
q0,square,0.4,0.1,0.5,0.0,3.940302650265164,4.444819389739018,3.6650014869940447e-05
q0,square,0.6000000000000001,-0.1,0.5,0.0,3.940302650265164,4.444382077004942,3.5307913074378915e-05
q0,square,0.6000000000000001,-0.05,0.5,0.0,3.940302650265164,4.444382077004942,3.5307913074378915e-05
q0,square,0.6000000000000001,0.0,0.5,0.0,3.940302650265164,4.444382077004942,3.5307913074378915e-05
q0,square,0.6000000000000001,0.05000000000000002,0.5,0.0,3.940302650265164,4.444382077004942,3.5307913074378915e-05
q0,square,0.6000000000000001,0.1,0.5,0.0,3.940302650265164,4.444382077004942,3.5307913074378915e-05
q0,square,0.8,-0.1,0.5,0.0,3.940302650265164,4.443643094632902,4.524535657858388e-05
q0,square,0.8,-0.05,0.5,0.0,3.940302650265164,4.443643094632902,4.524535657858388e-05
q0,square,0.8,0.0,0.5,0.0,3.940302650265164,4.443643094632902,4.524535657858388e-05
q0,square,0.8,0.05000000000000002,0.5,0.0,3.940302650265164,4.443643094632902,4.524535657858388e-05
q0,square,0.8,0.1,0.5,0.0,3.940302650265164,4.443643094632902,4.524535657858388e-05
q0,square,1.0,-0.1,0.5,0.0,3.940302650265164,4.44285377701014,3.769111946257416e-05
q0,square,1.0,-0.05,0.5,0.0,3.940302650265164,4.44285377701014,3.769111946257416e-05
q0,square,1.0,0.0,0.5,0.0,3.940302650265164,4.44285377701014,3.769111946257416e-05
q0,square,1.0,0.05000000000000002,0.5,0.0,3.940302650265164,4.44285377701014,3.769111946257416e-05
q0,square,1.0,0.1,0.5,0.0,3.940302650265164,4.44285377701014,3.769111946257416e-05
q0,square,1.2,-0.1,0.5,0.0,3.940302650265164,4.441876490307279,2.942889848193513e-05
q0,square,1.2,-0.05,0.5,0.0,3.940302650265164,4.441876490307279,2.942889848193513e-05
q0,square,1.2,0.0,0.5,0.0,3.940302650265164,4.441876490307279,2.942889848193513e-05
q0,square,1.2,0.05000000000000002,0.5,0.0,3.940302650265164,4.441876490307279,2.942889848193513e-05
q0,square,1.2,0.1,0.5,0.0,3.940302650265164,4.441876490307279,2.942889848193513e-05
q1,square,0.5,0.0,0.2,-0.1,4.046797316488547,4.354300930044348,5.475713956407354e-06
q1,square,0.5,0.0,0.2,-0.05,4.046797316488547,4.354300930044348,5.475713956407354e-06
q1,square,0.5,0.0,0.2,0.0,4.046797316488547,4.354300930044348,5.475713956407354e-06
q1,square,0.5,0.0,0.2,0.05000000000000002,4.046797316488547,4.354300930044348,5.475713956407354e-06
q1,square,0.5,0.0,0.2,0.1,4.046797316488547,4.354300930044348,5.475713956407354e-06
q1,square,0.5,0.0,0.4,-0.1,4.046797316488547,4.362485051813194,7.485053162422606e-06
q1,square,0.5,0.0,0.4,-0.05,4.046797316488547,4.362485051813194,7.485053162422606e-06
q1,square,0.5,0.0,0.4,0.0,4.046797316488547,4.362485051813194,7.485053162422606e-06
q1,square,0.5,0.0,0.4,0.05000000000000002,4.046797316488547,4.362485051813194,7.485053162422606e-06
q1,square,0.5,0.0,0.4,0.1,4.046797316488547,4.362485051813194,7.485053162422606e-06
q1,square,0.5,0.0,0.6000000000000001,-0.1,4.046797316488547,4.379373733106178,4.836798172463434e-06
q1,square,0.5,0.0,0.6000000000000001,-0.05,4.046797316488547,4.379373733106178,4.836798172463434e-06
q1,square,0.5,0.0,0.6000000000000001,0.0,4.046797316488547,4.379373733106178,4.836798172463434e-06
q1,square,0.5,0.0,0.6000000000000001,0.05000000000000002,4.046797316488547,4.379373733106178,4.836798172463434e-06
q1,square,0.5,0.0,0.6000000000000001,0.1,4.046797316488547,4.379373733106178,4.836798172463434e-06
q1,square,0.5,0.0,0.8,-0.1,4.046797316488547,4.405593909580707,6.463641627968974e-06
q1,square,0.5,0.0,0.8,-0.05,4.046797316488547,4.405593909580707,6.463641627968974e-06
q1,square,0.5,0.0,0.8,0.0,4.046797316488547,4.405593909580707,6.463641627968974e-06
q1,square,0.5,0.0,0.8,0.05000000000000002,4.046797316488547,4.405593909580707,6.463641627968974e-06
q1,square,0.5,0.0,0.8,0.1,4.046797316488547,4.405593909580707,6.463641627968974e-06
q1,square,0.5,0.0,1.0,-0.1,3.940302650265164,4.434555284260073,6.89195752549766e-05
q1,square,0.5,0.0,1.0,-0.05,3.940302650265164,4.434555284260073,6.89195752549766e-05
q1,square,0.5,0.0,1.0,0.0,3.940302650265164,4.434555284260073,6.89195752549766e-05
q1,square,0.5,0.0,1.0,0.05000000000000002,3.940302650265164,4.434555284260073,6.89195752549766e-05
q1,square,0.5,0.0,1.0,0.1,3.940302650265164,4.434555284260073,6.89195752549766e-05
q1,square,0.5,0.0,1.2,-0.1,3.940302650265164,4.460258410259166,2.7814041398434988e-05
q1,square,0.5,0.0,1.2,-0.05,3.940302650265164,4.460258410259166,2.7814041398434988e-05
q1,square,0.5,0.0,1.2,0.0,3.940302650265164,4.460258410259166,2.7814041398434988e-05
q1,square,0.5,0.0,1.2,0.05000000000000002,3.940302650265164,4.460258410259166,2.7814041398434988e-05
q1,square,0.5,0.0,1.2,0.1,3.940302650265164,4.460258410259166,2.7814041398434988e-05
q0,gaussian,0.2,-0.1,0.5,0.0,3.940302650265164,4.445171984740268,3.6949501368043234e-05
q0,gaussian,0.2,-0.05,0.5,0.0,3.940302650265164,4.445171984740268,3.6949501368043234e-05
q0,gaussian,0.2,0.0,0.5,0.0,3.940302650265164,4.445171984740268,3.6949501368043234e-05
q0,gaussian,0.2,0.05000000000000002,0.5,0.0,3.940302650265164,4.445171984740268,3.6949501368043234e-05
q0,gaussian,0.2,0.1,0.5,0.0,3.940302650265164,4.445171984740268,3.6949501368043234e-05
q0,gaussian,0.4,-0.1,0.5,0.0,3.940302650265164,4.445052795803938,3.661191488753196e-05
q0,gaussian,0.4,-0.05,0.5,0.0,3.940302650265164,4.445052795803938,3.661191488753196e-05
q0,gaussian,0.4,0.0,0.5,0.0,3.940302650265164,4.445052795803938,3.661191488753196e-05
q0,gaussian,0.4,0.05000000000000002,0.5,0.0,3.940302650265164,4.445052795803938,3.661191488753196e-05
q0,gaussian,0.4,0.1,0.5,0.0,3.940302650265164,4.445052795803938,3.661191488753196e-05
q0,gaussian,0.6000000000000001,-0.1,0.5,0.0,3.940302650265164,4.444853445872431,3.668051717674534e-05
q0,gaussian,0.6000000000000001,-0.05,0.5,0.0,3.940302650265164,4.444853445872431,3.668051717674534e-05
q0,gaussian,0.6000000000000001,0.0,0.5,0.0,3.940302650265164,4.444853445872431,3.668051717674534e-05
q0,gaussian,0.6000000000000001,0.05000000000000002,0.5,0.0,3.940302650265164,4.444853445872431,3.668051717674534e-05
q0,gaussian,0.6000000000000001,0.1,0.5,0.0,3.940302650265164,4.444853445872431,3.668051717674534e-05
q0,gaussian,0.8,-0.1,0.5,0.0,3.940302650265164,4.444573906743604,3.7596684096082716e-05
q0,gaussian,0.8,-0.05,0.5,0.0,3.940302650265164,4.444573906743604,3.7596684096082716e-05
q0,gaussian,0.8,0.0,0.5,0.0,3.940302650265164,4.444573906743604,3.7596684096082716e-05
q0,gaussian,0.8,0.05000000000000002,0.5,0.0,3.940302650265164,4.444573906743604,3.7596684096082716e-05
q0,gaussian,0.8,0.1,0.5,0.0,3.940302650265164,4.444573906743604,3.7596684096082716e-05
q0,gaussian,1.0,-0.1,0.5,0.0,3.940302650265164,4.444222825860395,3.759029639662357e-05
q0,gaussian,1.0,-0.05,0.5,0.0,3.940302650265164,4.444222825860395,3.759029639662357e-05
q0,gaussian,1.0,0.0,0.5,0.0,3.940302650265164,4.444222825860395,3.759029639662357e-05
q0,gaussian,1.0,0.05000000000000002,0.5,0.0,3.940302650265164,4.444222825860395,3.759029639662357e-05
q0,gaussian,1.0,0.1,0.5,0.0,3.940302650265164,4.444222825860395,3.759029639662357e-05
q0,gaussian,1.2,-0.1,0.5,0.0,3.940302650265164,4.443769032480959,4.6758585662178756e-05
q0,gaussian,1.2,-0.05,0.5,0.0,3.940302650265164,4.443769032480959,4.6758585662178756e-05
q0,gaussian,1.2,0.0,0.5,0.0,3.940302650265164,4.443769032480959,4.6758585662178756e-05
q0,gaussian,1.2,0.05000000000000002,0.5,0.0,3.940302650265164,4.443769032480959,4.6758585662178756e-05
q0,gaussian,1.2,0.1,0.5,0.0,3.940302650265164,4.443769032480959,4.6758585662178756e-05
q1,gaussian,0.5,0.0,0.2,-0.1,4.046797316488547,4.350865519951701,6.010829960313527e-06
q1,gaussian,0.5,0.0,0.2,-0.05,4.046797316488547,4.350865519951701,6.010829960313527e-06
q1,gaussian,0.5,0.0,0.2,0.0,4.046797316488547,4.350865519951701,6.010829960313527e-06
q1,gaussian,0.5,0.0,0.2,0.05000000000000002,4.046797316488547,4.350865519951701,6.010829960313527e-06
q1,gaussian,0.5,0.0,0.2,0.1,4.046797316488547,4.350865519951701,6.010829960313527e-06
q1,gaussian,0.5,0.0,0.4,-0.1,4.046797316488547,4.356571471928822,6.113124592416337e-06
q1,gaussian,0.5,0.0,0.4,-0.05,4.046797316488547,4.356571471928822,6.113124592416337e-06
q1,gaussian,0.5,0.0,0.4,0.0,4.046797316488547,4.356571471928822,6.113124592416337e-06
q1,gaussian,0.5,0.0,0.4,0.05000000000000002,4.046797316488547,4.356571471928822,6.113124592416337e-06
q1,gaussian,0.5,0.0,0.4,0.1,4.046797316488547,4.356571471928822,6.113124592416337e-06
q1,gaussian,0.5,0.0,0.6000000000000001,-0.1,4.046797316488547,4.3642367746222925,4.211587224404709e-06
q1,gaussian,0.5,0.0,0.6000000000000001,-0.05,4.046797316488547,4.3642367746222925,4.211587224404709e-06
q1,gaussian,0.5,0.0,0.6000000000000001,0.0,4.046797316488547,4.3642367746222925,4.211587224404709e-06
q1,gaussian,0.5,0.0,0.6000000000000001,0.05000000000000002,4.046797316488547,4.3642367746222925,4.211587224404709e-06
q1,gaussian,0.5,0.0,0.6000000000000001,0.1,4.046797316488547,4.3642367746222925,4.211587224404709e-06
q1,gaussian,0.5,0.0,0.8,-0.1,4.046797316488547,4.374178277989822,7.562801224251782e-06
q1,gaussian,0.5,0.0,0.8,-0.05,4.046797316488547,4.374178277989822,7.562801224251782e-06
q1,gaussian,0.5,0.0,0.8,0.0,4.046797316488547,4.374178277989822,7.562801224251782e-06
q1,gaussian,0.5,0.0,0.8,0.05000000000000002,4.046797316488547,4.374178277989822,7.562801224251782e-06
q1,gaussian,0.5,0.0,0.8,0.1,4.046797316488547,4.374178277989822,7.562801224251782e-06
q1,gaussian,0.5,0.0,1.0,-0.1,4.046797316488547,4.386273668863307,6.038963712601403e-06
q1,gaussian,0.5,0.0,1.0,-0.05,4.046797316488547,4.386273668863307,6.038963712601403e-06
q1,gaussian,0.5,0.0,1.0,0.0,4.046797316488547,4.386273668863307,6.038963712601403e-06
q1,gaussian,0.5,0.0,1.0,0.05000000000000002,4.046797316488547,4.386273668863307,6.038963712601403e-06
q1,gaussian,0.5,0.0,1.0,0.1,4.046797316488547,4.386273668863307,6.038963712601403e-06
q1,gaussian,0.5,0.0,1.2,-0.1,4.046797316488547,4.400646555051753,6.746869643044951e-06
q1,gaussian,0.5,0.0,1.2,-0.05,4.046797316488547,4.400646555051753,6.746869643044951e-06
q1,gaussian,0.5,0.0,1.2,0.0,4.046797316488547,4.400646555051753,6.746869643044951e-06
q1,gaussian,0.5,0.0,1.2,0.05000000000000002,4.046797316488547,4.400646555051753,6.746869643044951e-06
q1,gaussian,0.5,0.0,1.2,0.1,4.046797316488547,4.400646555051753,6.746869643044951e-06
q0,drag,0.2,-0.1,0.5,0.0,3.940302650265164,4.444969024557181,3.701625935127778e-05
q0,drag,0.2,-0.05,0.5,0.0,3.940302650265164,4.444969024557181,3.701625935127778e-05
q0,drag,0.2,0.0,0.5,0.0,3.940302650265164,4.444969024557181,3.701625935127778e-05
q0,drag,0.2,0.05000000000000002,0.5,0.0,3.940302650265164,4.444969024557181,3.701625935127778e-05
q0,drag,0.2,0.1,0.5,0.0,3.940302650265164,4.444969024557181,3.701625935127778e-05
q0,drag,0.4,-0.1,0.5,0.0,3.940302650265164,4.4442524118611075,3.707476702477817e-05
q0,drag,0.4,-0.05,0.5,0.0,3.940302650265164,4.4442524118611075,3.707476702477817e-05
q0,drag,0.4,0.0,0.5,0.0,3.940302650265164,4.4442524118611075,3.707476702477817e-05
q0,drag,0.4,0.05000000000000002,0.5,0.0,3.940302650265164,4.4442524118611075,3.707476702477817e-05
q0,drag,0.4,0.1,0.5,0.0,3.940302650265164,4.4442524118611075,3.707476702477817e-05
q0,drag,0.6000000000000001,-0.1,0.5,0.0,3.940302650265164,4.443095859006363,3.694055712533145e-05
q0,drag,0.6000000000000001,-0.05,0.5,0.0,3.940302650265164,4.443095859006363,3.694055712533145e-05
q0,drag,0.6000000000000001,0.0,0.5,0.0,3.940302650265164,4.443095859006363,3.694055712533145e-05
q0,drag,0.6000000000000001,0.05000000000000002,0.5,0.0,3.940302650265164,4.443095859006363,3.694055712533145e-05
q0,drag,0.6000000000000001,0.1,0.5,0.0,3.940302650265164,4.443095859006363,3.694055712533145e-05
q0,drag,0.8,-0.1,0.5,0.0,3.940302650265164,4.441562394485333,3.2943465957663966e-05
q0,drag,0.8,-0.05,0.5,0.0,3.940302650265164,4.441562394485333,3.2943465957663966e-05
q0,drag,0.8,0.0,0.5,0.0,3.940302650265164,4.441562394485333,3.2943465957663966e-05
q0,drag,0.8,0.05000000000000002,0.5,0.0,3.940302650265164,4.441562394485333,3.2943465957663966e-05
q0,drag,0.8,0.1,0.5,0.0,3.940302650265164,4.441562394485333,3.2943465957663966e-05
q0,drag,1.0,-0.1,0.5,0.0,3.940302650265164,4.439670222535338,4.1139574366051296e-05
q0,drag,1.0,-0.05,0.5,0.0,3.940302650265164,4.439670222535338,4.1139574366051296e-05
q0,drag,1.0,0.0,0.5,0.0,3.940302650265164,4.439670222535338,4.1139574366051296e-05
q0,drag,1.0,0.05000000000000002,0.5,0.0,3.940302650265164,4.439670222535338,4.1139574366051296e-05
q0,drag,1.0,0.1,0.5,0.0,3.940302650265164,4.439670222535338,4.1139574366051296e-05
q0,drag,1.2,-0.1,0.5,0.0,3.940302650265164,4.4375703965282,4.0897880386844466e-05
